Date,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Province,Island
2020-05-16,31,0,0,31,1129,61,243,825,Jawa Tengah,Jawa
2020-05-16,176,5,8,163,2032,181,292,1559,Jawa Timur,Jawa
2020-05-16,2,0,0,2,128,2,21,105,Kalimantan Barat,Kalimantan
2020-05-16,7,0,50,-43,362,36,74,252,Kalimantan Selatan,Kalimantan
2020-05-16,0,0,0,0,223,10,49,164,Kalimantan Tengah,Kalimantan
2020-05-16,2,0,2,0,250,3,63,184,Kalimantan Timur,Kalimantan
2020-05-16,12,0,12,0,153,1,41,111,Kalimantan Utara,Kalimantan
2020-05-16,0,0,0,0,30,1,25,4,Kepulauan Bangka Belitung,Sumatera
2020-05-16,1,0,0,1,111,10,82,19,Kepulauan Riau,Sumatera
2020-05-16,0,0,2,-2,65,8,23,34,Lampung,Sumatera
2020-05-16,0,0,0,0,62,4,16,42,Maluku,Maluku
2020-05-16,3,0,0,3,88,4,13,71,Maluku Utara,Maluku
2020-05-16,7,0,0,7,363,7,188,168,Nusa Tenggara Barat,Nusa Tenggara
2020-05-16,27,0,1,26,50,1,2,47,Nusa Tenggara Timur,Nusa Tenggara
2020-05-16,15,0,0,15,347,6,49,292,Papua,Papua
2020-05-16,14,0,3,11,102,0,5,97,Papua Barat,Papua
2020-05-16,0,0,7,-7,96,6,62,28,Riau,Sumatera
2020-05-16,1,0,1,0,75,2,23,50,Sulawesi Barat,Sulawesi
2020-05-16,46,1,19,26,917,50,311,556,Sulawesi Selatan,Sulawesi
2020-05-16,1,0,1,0,113,4,22,87,Sulawesi Tengah,Sulawesi
2020-05-16,6,0,0,6,189,4,19,166,Sulawesi Tenggara,Sulawesi
2020-05-16,9,0,1,8,112,9,30,73,Sulawesi Utara,Sulawesi
2020-05-16,3,1,3,-1,396,23,94,279,Sumatera Barat,Sumatera
2020-05-16,0,0,0,0,454,16,72,366,Sumatera Selatan,Sumatera
2020-05-16,0,0,0,0,195,27,53,115,Sumatera Utara,Sumatera
2020-05-17,0,0,0,0,18,1,15,2,Aceh,Sumatera
2020-05-17,2,0,6,-4,339,2,243,94,Bali,Nusa Tenggara
2020-05-17,24,0,1,23,590,60,160,370,Banten,Jawa
2020-05-17,9,0,0,9,65,2,1,62,Bengkulu,Sumatera
2020-05-17,127,3,11,113,5241,413,1213,3615,DKI Jakarta,Jawa
2020-05-17,5,0,3,2,184,8,91,85,Daerah Istimewa Yogyakarta,Jawa
2020-05-17,1,0,0,1,24,2,14,8,Gorontalo,Sulawesi
2020-05-17,1,0,0,1,79,0,4,75,Jambi,Sumatera
2020-05-17,32,3,57,-28,1757,116,353,1288,Jawa Barat,Jawa
2020-05-17,17,0,0,17,1146,61,243,842,Jawa Tengah,Jawa
2020-05-17,54,12,10,32,2086,193,302,1591,Jawa Timur,Jawa
2020-05-17,1,0,2,-1,129,2,23,104,Kalimantan Barat,Kalimantan
2020-05-17,2,8,0,-6,364,44,74,246,Kalimantan Selatan,Kalimantan
2020-05-17,0,0,0,0,223,10,49,164,Kalimantan Tengah,Kalimantan
2020-05-17,1,0,2,-1,251,3,65,183,Kalimantan Timur,Kalimantan
2020-05-17,2,0,0,2,155,1,41,113,Kalimantan Utara,Kalimantan
2020-05-17,0,0,0,0,30,1,25,4,Kepulauan Bangka Belitung,Sumatera
2020-05-17,0,1,0,-1,111,11,82,18,Kepulauan Riau,Sumatera
2020-05-17,1,0,0,1,66,8,23,35,Lampung,Sumatera
2020-05-17,22,2,4,16,84,6,20,58,Maluku,Maluku
2020-05-17,4,0,0,4,92,4,13,75,Maluku Utara,Maluku
2020-05-17,6,0,12,-6,369,7,200,162,Nusa Tenggara Barat,Nusa Tenggara
2020-05-17,12,0,4,8,62,1,6,55,Nusa Tenggara Timur,Nusa Tenggara
2020-05-17,33,0,0,33,380,6,49,325,Papua,Papua
2020-05-17,3,0,0,3,105,0,5,100,Papua Barat,Papua
2020-05-17,4,0,0,4,100,6,62,32,Riau,Sumatera
2020-05-17,0,0,0,0,75,2,23,50,Sulawesi Barat,Sulawesi
2020-05-17,34,0,7,27,951,50,318,583,Sulawesi Selatan,Sulawesi
2020-05-17,2,0,2,0,115,4,24,87,Sulawesi Tengah,Sulawesi
2020-05-17,2,0,0,2,191,4,19,168,Sulawesi Tenggara,Sulawesi
2020-05-17,0,4,0,-4,112,13,30,69,Sulawesi Utara,Sulawesi
2020-05-17,12,0,3,9,408,23,97,288,Sumatera Barat,Sumatera
2020-05-17,66,3,0,63,520,19,72,429,Sumatera Selatan,Sumatera
2020-05-17,16,2,5,9,211,29,58,124,Sumatera Utara,Sumatera
2020-05-18,0,0,0,0,18,1,15,2,Aceh,Sumatera
2020-05-18,11,0,7,4,350,2,250,98,Bali,Nusa Tenggara
2020-05-18,31,1,3,27,621,61,163,397,Banten,Jawa
2020-05-18,1,0,0,1,66,2,1,63,Bengkulu,Sumatera
2020-05-18,79,0,0,79,5320,413,1213,3694,DKI Jakarta,Jawa
2020-05-18,1,0,3,-2,185,8,94,83,Daerah Istimewa Yogyakarta,Jawa
2020-05-18,4,0,0,4,28,2,14,12,Gorontalo,Sulawesi
2020-05-18,1,0,0,1,80,0,4,76,Jambi,Sumatera
2020-05-18,22,9,74,-61,1779,125,427,1227,Jawa Barat,Jawa
2020-05-18,8,0,5,3,1154,61,248,845,Jawa Tengah,Jawa
2020-05-18,135,15,25,95,2221,208,327,1686,Jawa Timur,Jawa
2020-05-18,0,0,8,-8,129,2,31,96,Kalimantan Barat,Kalimantan
2020-05-18,71,2,0,69,435,46,74,315,Kalimantan Selatan,Kalimantan
2020-05-18,0,0,0,0,223,10,49,164,Kalimantan Tengah,Kalimantan
2020-05-18,1,0,10,-9,252,3,75,174,Kalimantan Timur,Kalimantan
2020-05-18,0,0,5,-5,155,1,46,108,Kalimantan Utara,Kalimantan
2020-05-18,0,0,0,0,30,1,25,4,Kepulauan Bangka Belitung,Sumatera
2020-05-18,11,0,1,10,122,11,83,28,Kepulauan Riau,Sumatera
2020-05-18,16,0,2,14,82,8,25,49,Lampung,Sumatera
2020-05-18,23,0,0,23,107,6,20,81,Maluku,Maluku
2020-05-18,1,0,0,1,93,4,13,76,Maluku Utara,Maluku
2020-05-18,4,0,13,-9,373,7,213,153,Nusa Tenggara Barat,Nusa Tenggara
2020-05-18,14,0,0,14,76,1,6,69,Nusa Tenggara Timur,Nusa Tenggara
2020-05-18,0,0,0,0,380,6,49,325,Papua,Papua
2020-05-18,0,0,0,0,105,0,5,100,Papua Barat,Papua
2020-05-18,2,0,2,0,102,6,64,32,Riau,Sumatera
2020-05-18,0,0,0,0,75,2,23,50,Sulawesi Barat,Sulawesi
2020-05-18,66,2,18,46,1017,52,336,629,Sulawesi Selatan,Sulawesi
2020-05-18,0,0,2,-2,115,4,26,85,Sulawesi Tengah,Sulawesi
2020-05-18,0,0,1,-1,191,4,20,167,Sulawesi Tenggara,Sulawesi
2020-05-18,2,1,0,1,114,14,30,70,Sulawesi Utara,Sulawesi
2020-05-18,1,0,12,-11,409,23,109,277,Sumatera Barat,Sumatera
2020-05-18,16,2,4,10,536,21,76,439,Sumatera Selatan,Sumatera
2020-05-18,7,1,0,6,218,30,58,130,Sumatera Utara,Sumatera
2020-05-19,0,0,0,0,18,1,15,2,Aceh,Sumatera
2020-05-19,4,0,10,-6,354,2,260,92,Bali,Nusa Tenggara
2020-05-19,21,0,0,21,642,61,163,418,Banten,Jawa
2020-05-19,1,0,0,1,67,2,1,64,Bengkulu,Sumatera
2020-05-19,93,7,21,65,5413,420,1234,3759,DKI Jakarta,Jawa
2020-05-19,7,0,12,-5,192,8,106,78,Daerah Istimewa Yogyakarta,Jawa
2020-05-19,0,0,0,0,28,2,14,12,Gorontalo,Sulawesi
2020-05-19,3,0,0,3,83,0,4,79,Jambi,Sumatera
2020-05-19,24,1,14,9,1803,126,441,1236,Jawa Barat,Jawa
2020-05-19,10,0,0,10,1164,61,248,855,Jawa Tengah,Jawa
2020-05-19,83,13,38,32,2304,221,365,1718,Jawa Timur,Jawa
2020-05-19,0,0,0,0,129,2,31,96,Kalimantan Barat,Kalimantan
2020-05-19,46,5,3,38,481,51,77,353,Kalimantan Selatan,Kalimantan
2020-05-19,5,0,0,5,228,10,49,169,Kalimantan Tengah,Kalimantan
2020-05-19,3,0,5,-2,255,3,80,172,Kalimantan Timur,Kalimantan
2020-05-19,5,0,5,0,160,1,51,108,Kalimantan Utara,Kalimantan
2020-05-19,0,0,0,0,30,1,25,4,Kepulauan Bangka Belitung,Sumatera
2020-05-19,13,0,0,13,135,11,83,41,Kepulauan Riau,Sumatera
2020-05-19,1,0,4,-3,83,8,29,46,Lampung,Sumatera
2020-05-19,0,0,0,0,107,6,20,81,Maluku,Maluku
2020-05-19,2,0,0,2,95,4,13,78,Maluku Utara,Maluku
2020-05-19,0,0,0,0,373,7,213,153,Nusa Tenggara Barat,Nusa Tenggara
2020-05-19,3,0,0,3,79,1,6,72,Nusa Tenggara Timur,Nusa Tenggara
2020-05-19,6,0,0,6,386,6,49,331,Papua,Papua
2020-05-19,0,0,0,0,105,0,5,100,Papua Barat,Papua
2020-05-19,5,0,0,5,107,6,64,37,Riau,Sumatera
2020-05-19,2,0,2,0,77,2,25,50,Sulawesi Barat,Sulawesi
2020-05-19,47,0,22,25,1064,52,358,654,Sulawesi Selatan,Sulawesi
2020-05-19,0,0,0,0,115,4,26,85,Sulawesi Tengah,Sulawesi
2020-05-19,11,0,5,6,202,4,25,173,Sulawesi Tenggara,Sulawesi
2020-05-19,10,0,0,10,124,14,30,80,Sulawesi Utara,Sulawesi
2020-05-19,11,0,10,1,420,23,119,278,Sumatera Barat,Sumatera
2020-05-19,57,0,0,57,593,21,76,496,Sumatera Selatan,Sumatera
2020-05-19,10,1,0,9,228,31,58,139,Sumatera Utara,Sumatera
2020-05-20,0,0,0,0,18,1,15,2,Aceh,Sumatera
2020-05-20,8,0,9,-1,362,2,269,91,Bali,Nusa Tenggara
2020-05-20,1,0,0,1,643,61,163,419,Banten,Jawa
2020-05-20,0,0,6,-6,67,2,7,58,Bengkulu,Sumatera
2020-05-20,84,1,3,80,5497,421,1237,3839,DKI Jakarta,Jawa
2020-05-20,2,0,8,-6,194,8,114,72,Daerah Istimewa Yogyakarta,Jawa
2020-05-20,0,0,1,-1,28,2,15,11,Gorontalo,Sulawesi
2020-05-20,5,0,2,3,88,0,6,82,Jambi,Sumatera
2020-05-20,143,0,2,141,1946,126,443,1377,Jawa Barat,Jawa
2020-05-20,17,0,1,16,1181,61,249,871,Jawa Tengah,Jawa
2020-05-20,123,6,12,105,2427,227,377,1823,Jawa Timur,Jawa
2020-05-20,0,0,0,0,129,2,31,96,Kalimantan Barat,Kalimantan
2020-05-20,59,4,0,55,540,55,77,408,Kalimantan Selatan,Kalimantan
2020-05-20,9,0,18,-9,237,10,67,160,Kalimantan Tengah,Kalimantan
2020-05-20,6,0,4,2,261,3,84,174,Kalimantan Timur,Kalimantan
2020-05-20,0,0,0,0,160,1,51,108,Kalimantan Utara,Kalimantan
2020-05-20,6,0,1,5,36,1,26,9,Kepulauan Bangka Belitung,Sumatera
2020-05-20,0,0,0,0,135,11,83,41,Kepulauan Riau,Sumatera
2020-05-20,2,0,0,2,85,8,29,48,Lampung,Sumatera
2020-05-20,17,1,0,16,124,7,20,97,Maluku,Maluku
2020-05-20,1,0,0,1,96,4,13,79,Maluku Utara,Maluku
2020-05-20,18,0,0,18,391,7,213,171,Nusa Tenggara Barat,Nusa Tenggara
2020-05-20,2,0,0,2,81,1,6,74,Nusa Tenggara Timur,Nusa Tenggara
2020-05-20,20,0,0,20,406,6,49,351,Papua,Papua
2020-05-20,1,0,1,0,106,0,6,100,Papua Barat,Papua
2020-05-20,1,0,1,0,108,6,65,37,Riau,Sumatera
2020-05-20,1,0,0,1,78,2,25,51,Sulawesi Barat,Sulawesi
2020-05-20,36,1,9,26,1100,53,367,680,Sulawesi Selatan,Sulawesi
2020-05-20,0,0,0,0,115,4,26,85,Sulawesi Tengah,Sulawesi
2020-05-20,0,0,0,0,202,4,25,173,Sulawesi Tenggara,Sulawesi
2020-05-20,24,1,0,23,148,15,30,103,Sulawesi Utara,Sulawesi
2020-05-20,8,1,28,-21,428,24,147,257,Sumatera Barat,Sumatera
2020-05-20,50,2,1,47,643,23,77,543,Sumatera Selatan,Sumatera
2020-05-20,15,2,16,-3,243,33,74,136,Sumatera Utara,Sumatera
2020-05-21,0,0,0,0,18,1,15,2,Aceh,Sumatera
2020-05-21,3,0,4,-1,365,2,273,90,Bali,Nusa Tenggara
2020-05-21,53,3,9,41,696,64,172,460,Banten,Jawa
2020-05-21,2,0,2,0,69,2,9,58,Bengkulu,Sumatera
2020-05-21,69,8,130,-69,5566,429,1367,3770,DKI Jakarta,Jawa
2020-05-21,6,0,7,-1,200,8,121,71,Daerah Istimewa Yogyakarta,Jawa
2020-05-21,16,0,0,16,44,2,15,27,Gorontalo,Sulawesi
2020-05-21,0,0,2,-2,88,0,8,80,Jambi,Sumatera
2020-05-21,68,0,11,57,2014,126,454,1434,Jawa Barat,Jawa
2020-05-21,25,0,3,22,1206,61,252,893,Jawa Tengah,Jawa
2020-05-21,489,13,16,460,2916,240,393,2283,Jawa Timur,Jawa
2020-05-21,1,0,5,-4,130,2,36,92,Kalimantan Barat,Kalimantan
2020-05-21,8,4,1,3,548,59,78,411,Kalimantan Selatan,Kalimantan
2020-05-21,13,0,10,3,250,10,77,163,Kalimantan Tengah,Kalimantan
2020-05-21,2,0,11,-9,263,3,95,165,Kalimantan Timur,Kalimantan
2020-05-21,2,0,3,-1,162,1,54,107,Kalimantan Utara,Kalimantan
2020-05-21,1,0,1,0,37,1,27,9,Kepulauan Bangka Belitung,Sumatera
2020-05-21,0,0,0,0,135,11,83,41,Kepulauan Riau,Sumatera
2020-05-21,16,0,2,14,101,8,31,62,Lampung,Sumatera
2020-05-21,11,0,1,10,135,7,21,107,Maluku,Maluku
2020-05-21,1,0,0,1,97,4,13,80,Maluku Utara,Maluku
2020-05-21,17,0,4,13,408,7,217,184,Nusa Tenggara Barat,Nusa Tenggara
2020-05-21,3,0,0,3,84,1,6,77,Nusa Tenggara Timur,Nusa Tenggara
2020-05-21,1,0,0,1,407,6,49,352,Papua,Papua
2020-05-21,3,0,1,2,109,0,7,102,Papua Barat,Papua
2020-05-21,1,0,3,-2,109,6,68,35,Riau,Sumatera
2020-05-21,8,0,0,8,86,2,25,59,Sulawesi Barat,Sulawesi
2020-05-21,33,3,31,-1,1133,56,398,679,Sulawesi Selatan,Sulawesi
2020-05-21,2,0,11,-9,117,4,37,76,Sulawesi Tengah,Sulawesi
2020-05-21,0,0,0,0,202,4,25,173,Sulawesi Tenggara,Sulawesi
2020-05-21,30,4,0,26,178,19,30,129,Sulawesi Utara,Sulawesi
2020-05-21,8,0,7,1,436,24,154,258,Sumatera Barat,Sumatera
2020-05-21,28,1,17,10,671,24,94,553,Sumatera Selatan,Sumatera
2020-05-21,23,1,0,22,266,34,74,158,Sumatera Utara,Sumatera
2020-05-22,1,0,1,0,19,1,16,2,Aceh,Sumatera
2020-05-22,6,0,4,2,371,2,277,92,Bali,Nusa Tenggara
2020-05-22,15,1,1,13,711,65,173,473,Banten,Jawa
2020-05-22,0,0,0,0,69,2,9,58,Bengkulu,Sumatera
2020-05-22,103,29,55,19,5669,458,1422,3789,DKI Jakarta,Jawa
2020-05-22,5,0,2,3,205,8,123,74,Daerah Istimewa Yogyakarta,Jawa
2020-05-22,3,0,2,1,47,2,17,28,Gorontalo,Sulawesi
2020-05-22,2,0,0,2,90,0,8,82,Jambi,Sumatera
2020-05-22,38,2,13,23,2052,128,467,1457,Jawa Barat,Jawa
2020-05-22,17,0,0,17,1223,61,252,910,Jawa Tengah,Jawa
2020-05-22,124,14,10,100,3040,254,403,2383,Jawa Timur,Jawa
2020-05-22,7,0,1,6,137,2,37,98,Kalimantan Barat,Kalimantan
2020-05-22,21,1,0,20,569,60,78,431,Kalimantan Selatan,Kalimantan
2020-05-22,35,4,15,16,285,14,92,179,Kalimantan Tengah,Kalimantan
2020-05-22,5,0,6,-1,268,3,101,164,Kalimantan Timur,Kalimantan
2020-05-22,1,0,3,-2,163,1,57,105,Kalimantan Utara,Kalimantan
2020-05-22,0,0,0,0,37,1,27,9,Kepulauan Bangka Belitung,Sumatera
2020-05-22,1,0,4,-3,136,11,87,38,Kepulauan Riau,Sumatera
2020-05-22,4,0,5,-1,105,8,36,61,Lampung,Sumatera
2020-05-22,22,0,0,22,157,7,21,129,Maluku,Maluku
2020-05-22,2,0,0,2,99,4,13,82,Maluku Utara,Maluku
2020-05-22,54,0,3,51,462,7,220,235,Nusa Tenggara Barat,Nusa Tenggara
2020-05-22,0,0,0,0,84,1,6,77,Nusa Tenggara Timur,Nusa Tenggara
2020-05-22,27,0,0,27,434,6,49,379,Papua,Papua
2020-05-22,10,0,4,6,119,0,11,108,Papua Barat,Papua
2020-05-22,1,0,0,1,110,6,68,36,Riau,Sumatera
2020-05-22,0,0,1,-1,86,2,26,58,Sulawesi Barat,Sulawesi
2020-05-22,71,2,19,50,1204,58,417,729,Sulawesi Selatan,Sulawesi
2020-05-22,1,0,0,1,118,4,37,77,Sulawesi Tengah,Sulawesi
2020-05-22,9,0,5,4,211,4,30,177,Sulawesi Tenggara,Sulawesi
2020-05-22,18,4,0,14,196,23,30,143,Sulawesi Utara,Sulawesi
2020-05-22,2,0,5,-3,438,24,159,255,Sumatera Barat,Sumatera
2020-05-22,19,1,5,13,690,25,99,566,Sumatera Selatan,Sumatera
2020-05-22,12,1,28,-17,278,35,102,141,Sumatera Utara,Sumatera
2020-05-23,0,0,1,-1,19,1,17,1,Aceh,Sumatera
2020-05-23,8,0,3,5,379,2,280,97,Bali,Nusa Tenggara
2020-05-23,0,0,0,0,711,65,173,473,Banten,Jawa
2020-05-23,0,0,0,0,69,2,9,58,Bengkulu,Sumatera
2020-05-23,111,1,54,56,5780,459,1476,3845,DKI Jakarta,Jawa
2020-05-23,5,0,6,-1,210,8,129,73,Daerah Istimewa Yogyakarta,Jawa
2020-05-23,2,0,1,1,49,2,18,29,Gorontalo,Sulawesi
2020-05-23,0,0,5,-5,90,0,13,77,Jambi,Sumatera
2020-05-23,55,2,40,13,2107,130,507,1470,Jawa Barat,Jawa
2020-05-23,54,0,0,54,1277,61,252,964,Jawa Tengah,Jawa
2020-05-23,450,14,13,423,3490,268,416,2806,Jawa Timur,Jawa
2020-05-23,28,0,0,28,165,2,37,126,Kalimantan Barat,Kalimantan
2020-05-23,18,2,0,16,587,62,78,447,Kalimantan Selatan,Kalimantan
2020-05-23,2,0,0,2,287,14,92,181,Kalimantan Tengah,Kalimantan
2020-05-23,3,0,3,0,271,3,104,164,Kalimantan Timur,Kalimantan
2020-05-23,0,0,0,0,163,1,57,105,Kalimantan Utara,Kalimantan
2020-05-23,3,0,1,2,40,1,28,11,Kepulauan Bangka Belitung,Sumatera
2020-05-23,8,1,1,6,144,12,88,44,Kepulauan Riau,Sumatera
2020-05-23,0,0,4,-4,105,8,40,57,Lampung,Sumatera
2020-05-23,0,0,0,0,157,7,21,129,Maluku,Maluku
2020-05-23,0,0,0,0,99,4,13,82,Maluku Utara,Maluku
2020-05-23,10,1,7,2,472,8,227,237,Nusa Tenggara Barat,Nusa Tenggara
2020-05-23,0,0,0,0,84,1,6,77,Nusa Tenggara Timur,Nusa Tenggara
2020-05-23,56,0,0,56,490,6,49,435,Papua,Papua
2020-05-23,10,1,8,1,129,1,19,109,Papua Barat,Papua
2020-05-23,1,0,0,1,111,6,68,37,Riau,Sumatera
2020-05-23,0,0,1,-1,86,2,27,57,Sulawesi Barat,Sulawesi
2020-05-23,57,0,6,51,1261,58,423,780,Sulawesi Selatan,Sulawesi
2020-05-23,2,0,0,2,120,4,37,79,Sulawesi Tengah,Sulawesi
2020-05-23,4,0,21,-17,215,4,51,160,Sulawesi Tenggara,Sulawesi
2020-05-23,3,2,1,0,199,25,31,143,Sulawesi Utara,Sulawesi
2020-05-23,5,1,20,-16,443,25,179,239,Sumatera Barat,Sumatera
2020-05-23,32,3,2,27,722,28,101,593,Sumatera Selatan,Sumatera
2020-05-23,9,0,0,9,287,35,102,150,Sumatera Utara,Sumatera
2020-05-24,0,0,0,0,19,1,17,1,Aceh,Sumatera
2020-05-24,6,0,6,0,385,2,286,97,Bali,Nusa Tenggara
2020-05-24,21,0,4,17,732,65,177,490,Banten,Jawa
2020-05-24,0,0,0,0,69,2,9,58,Bengkulu,Sumatera
2020-05-24,112,0,20,92,5892,459,1496,3937,DKI Jakarta,Jawa
2020-05-24,1,0,4,-3,211,8,133,70,Daerah Istimewa Yogyakarta,Jawa
2020-05-24,9,0,0,9,58,2,18,38,Gorontalo,Sulawesi
2020-05-24,4,0,2,2,94,0,15,79,Jambi,Sumatera
2020-05-24,49,1,11,37,2156,131,518,1507,Jawa Barat,Jawa
2020-05-24,21,0,4,17,1298,61,256,981,Jawa Tengah,Jawa
2020-05-24,77,12,39,26,3567,280,455,2832,Jawa Timur,Jawa
2020-05-24,0,0,0,0,165,2,37,126,Kalimantan Barat,Kalimantan
2020-05-24,9,2,3,4,596,64,81,451,Kalimantan Selatan,Kalimantan
2020-05-24,15,0,0,15,302,14,92,196,Kalimantan Tengah,Kalimantan
2020-05-24,2,0,0,2,273,3,104,166,Kalimantan Timur,Kalimantan
2020-05-24,1,0,2,-1,164,1,59,104,Kalimantan Utara,Kalimantan
2020-05-24,0,0,0,0,40,1,28,11,Kepulauan Bangka Belitung,Sumatera
2020-05-24,4,0,0,4,148,12,88,48,Kepulauan Riau,Sumatera
2020-05-24,4,2,5,-3,109,10,45,54,Lampung,Sumatera
2020-05-24,2,0,5,-3,159,7,26,126,Maluku,Maluku
2020-05-24,1,1,0,0,100,5,13,82,Maluku Utara,Maluku
2020-05-24,4,0,0,4,476,8,227,241,Nusa Tenggara Barat,Nusa Tenggara
2020-05-24,0,0,0,0,84,1,6,77,Nusa Tenggara Timur,Nusa Tenggara
2020-05-24,62,0,0,62,552,6,49,497,Papua,Papua
2020-05-24,1,0,0,1,130,1,19,110,Papua Barat,Papua
2020-05-24,1,0,1,0,112,6,69,37,Riau,Sumatera
2020-05-24,0,0,0,0,86,2,27,57,Sulawesi Barat,Sulawesi
2020-05-24,32,2,33,-3,1293,60,456,777,Sulawesi Selatan,Sulawesi
2020-05-24,0,0,9,-9,120,4,46,70,Sulawesi Tengah,Sulawesi
2020-05-24,0,0,0,0,215,4,51,160,Sulawesi Tenggara,Sulawesi
2020-05-24,29,1,2,26,228,26,33,169,Sulawesi Utara,Sulawesi
2020-05-24,35,0,5,30,478,25,184,269,Sumatera Barat,Sumatera
2020-05-24,11,0,10,1,733,28,111,594,Sumatera Selatan,Sumatera
2020-05-24,17,1,7,9,304,36,109,159,Sumatera Utara,Sumatera
2020-05-25,0,0,0,0,19,1,17,1,Aceh,Sumatera
2020-05-25,2,0,2,0,387,2,288,97,Bali,Nusa Tenggara
2020-05-25,0,0,0,0,732,65,177,490,Banten,Jawa
2020-05-25,0,0,0,0,69,2,9,58,Bengkulu,Sumatera
2020-05-25,75,0,65,10,5967,459,1561,3947,DKI Jakarta,Jawa
2020-05-25,0,0,1,-1,211,8,134,69,Daerah Istimewa Yogyakarta,Jawa
2020-05-25,0,0,0,0,58,2,18,38,Gorontalo,Sulawesi
2020-05-25,2,0,0,2,96,0,15,81,Jambi,Sumatera
2020-05-25,18,0,4,14,2174,131,522,1521,Jawa Barat,Jawa
2020-05-25,2,0,1,1,1300,61,257,982,Jawa Tengah,Jawa
2020-05-25,231,9,24,198,3798,289,479,3030,Jawa Timur,Jawa
2020-05-25,7,0,5,2,172,2,42,128,Kalimantan Barat,Kalimantan
